IndicatorType,CountryName,MarketName,CurrencyCode,Date,Value,SourceOfTheData
Parallel,Syrian Arab Republic,Al Mayadin,SYP,15/08/2018,446,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Moghambo,SYP,15/08/2018,443,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,15/08/2018,443,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Masyaf,SYP,15/08/2018,442,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Hama,SYP,15/08/2018,442,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Lattakia,SYP,15/08/2018,435,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Jablah,SYP,15/08/2018,440,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Tartous,SYP,15/08/2018,445,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Tell Abiad,SYP,15/08/2018,448,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,15/08/2018,448,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Quamishli,SYP,15/08/2018,446,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Dar'a,SYP,15/08/2018,446,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,15/08/2018,446,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,15/08/2018,446,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Qudsiya,SYP,15/08/2018,444,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,15/08/2018,445,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Sayda,SYP,15/08/2018,440,Third Party Monitors
Parallel,Syrian Arab Republic,Sayda,SYP,15/09/2018,440,Third Party Monitors
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,15/09/2018,458,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Qudsiya,SYP,15/09/2018,458,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,15/09/2018,457,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,15/09/2018,456,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Dar'a,SYP,15/09/2018,456,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Quamishli,SYP,15/09/2018,456,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,15/09/2018,456,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Tartous,SYP,15/09/2018,455,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Tell Abiad,SYP,15/09/2018,457,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Jablah,SYP,15/09/2018,450,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Lattakia,SYP,15/09/2018,448,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Hama,SYP,15/09/2018,456,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Masyaf,SYP,15/09/2018,452,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,15/09/2018,454,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Moghambo,SYP,15/09/2018,454,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Al Mayadin,SYP,15/09/2018,448,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Idleb,SYP,15/09/2018,460,Field Monitors/Gazientap Sub Office
Parallel,Syrian Arab Republic,Bennsh,SYP,15/09/2018,461,Field Monitors/Gazientap Sub Office
Parallel,Syrian Arab Republic,At-Tall,SYP,15/09/2018,458,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Rural Safita,SYP,15/09/2018,455,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Ekrema,SYP,15/09/2018,450,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Mzeireb,SYP,15/09/2018,451,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,15/09/2018,444,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Rafid,SYP,15/09/2018,445,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Shahba,SYP,15/09/2018,444,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Shrebishat,SYP,15/09/2018,458,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,As-Sweida,SYP,15/09/2018,446,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Qaryatein,SYP,15/09/2018,450,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Inshaat,SYP,15/09/2018,450,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,A'zaz,SYP,15/09/2018,461,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,15/09/2018,452,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Afrin,SYP,15/09/2018,457,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Afrin,SYP,15/10/2018,466,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,15/10/2018,460,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,A'zaz,SYP,15/10/2018,465,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Inshaat,SYP,15/10/2018,460,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Qaryatein,SYP,15/10/2018,461,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,As-Sweida,SYP,15/10/2018,427,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Shrebishat,SYP,15/10/2018,465,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Shahba,SYP,15/10/2018,460,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Rafid,SYP,15/10/2018,455,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,15/10/2018,450,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Mzeireb,SYP,15/10/2018,455,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Ekrema,SYP,15/10/2018,461,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Rural Safita,SYP,15/10/2018,460,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Bennsh,SYP,15/10/2018,466,Field Monitors/Gazientap Sub Office
Parallel,Syrian Arab Republic,At-Tall,SYP,15/10/2018,464,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Idleb,SYP,15/10/2018,466,Field Monitors/Gazientap Sub Office
Parallel,Syrian Arab Republic,Al Mayadin,SYP,15/10/2018,464,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Moghambo,SYP,15/10/2018,463,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,15/10/2018,462,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Masyaf,SYP,15/10/2018,461,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Hama,SYP,15/10/2018,461,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Lattakia,SYP,15/10/2018,455,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Jablah,SYP,15/10/2018,460,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Tartous,SYP,15/10/2018,460,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Tell Abiad,SYP,15/10/2018,465,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,15/10/2018,464,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Quamishli,SYP,15/10/2018,465,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Dar'a,SYP,15/10/2018,466,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,15/10/2018,460,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,15/10/2018,463,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Qudsiya,SYP,15/10/2018,464,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,15/10/2018,466,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Sayda,SYP,15/10/2018,455,Third Party Monitors
Parallel,Syrian Arab Republic,Sayda,SYP,15/11/2018,480,Third Party Monitors
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,15/11/2018,485,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Qudsiya,SYP,15/11/2018,484,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,15/11/2018,480,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,15/11/2018,475,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Dar'a,SYP,15/11/2018,480,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Quamishli,SYP,15/11/2018,481,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,15/11/2018,481,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Tell Abiad,SYP,15/11/2018,474,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Tartous,SYP,15/11/2018,484,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Jablah,SYP,15/11/2018,480,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Lattakia,SYP,15/11/2018,480,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Hama,SYP,15/11/2018,460,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Masyaf,SYP,15/11/2018,490,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,15/11/2018,483,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Moghambo,SYP,15/11/2018,483,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Al Mayadin,SYP,15/11/2018,476,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Idleb,SYP,15/11/2018,485,Field Monitors/Gazientap Sub Office
Parallel,Syrian Arab Republic,At-Tall,SYP,15/11/2018,483,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Bennsh,SYP,15/11/2018,485,Field Monitors/Gazientap Sub Office
Parallel,Syrian Arab Republic,Rural Safita,SYP,15/11/2018,485,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Ekrema,SYP,15/11/2018,490,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Mzeireb,SYP,15/11/2018,480,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,15/11/2018,475,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Rafid,SYP,15/11/2018,483,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Shahba,SYP,15/11/2018,482,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Shrebishat,SYP,15/11/2018,484,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,As-Sweida,SYP,15/11/2018,481,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Qaryatein,SYP,15/11/2018,490,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Inshaat,SYP,15/11/2018,490,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,A'zaz,SYP,15/11/2018,484,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Nubul,SYP,15/11/2018,488,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,15/11/2018,460,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Afrin,SYP,15/11/2018,482,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Afrin,SYP,15/12/2018,492,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,15/12/2018,495,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Nubul,SYP,15/12/2018,486,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,A'zaz,SYP,15/12/2018,491,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Inshaat,SYP,15/12/2018,495,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Qaryatein,SYP,15/12/2018,495,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,As-Sweida,SYP,15/12/2018,493,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Shrebishat,SYP,15/12/2018,495,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Shahba,SYP,15/12/2018,495,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Rafid,SYP,15/12/2018,498,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,15/12/2018,495,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Mzeireb,SYP,15/12/2018,490,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Ekrema,SYP,15/12/2018,495,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Rural Safita,SYP,15/12/2018,496,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Bennsh,SYP,15/12/2018,488,Field Monitors/Gazientap Sub Office
Parallel,Syrian Arab Republic,At-Tall,SYP,15/12/2018,495,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Idleb,SYP,15/12/2018,488,Field Monitors/Gazientap Sub Office
Parallel,Syrian Arab Republic,Al Mayadin,SYP,15/12/2018,495,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Moghambo,SYP,15/12/2018,492,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,15/12/2018,492,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Masyaf,SYP,15/12/2018,495,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Hama,SYP,15/12/2018,495,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Lattakia,SYP,15/12/2018,494,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Jablah,SYP,15/12/2018,494,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Tartous,SYP,15/12/2018,494,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Tell Abiad,SYP,15/12/2018,495,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,15/12/2018,493,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Quamishli,SYP,15/12/2018,495,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Dar'a,SYP,15/12/2018,490,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,15/12/2018,496,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,15/12/2018,498,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Qudsiya,SYP,15/12/2018,497,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,15/12/2018,497,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Sayda,SYP,15/12/2018,498,Third Party Monitors
Parallel,Syrian Arab Republic,Sayda,SYP,15/01/2019,503,Third Party Monitors
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,15/01/2019,501,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Qudsiya,SYP,15/01/2019,499,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,15/01/2019,498,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,15/01/2019,501,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Dar'a,SYP,15/01/2019,490,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Quamishli,SYP,15/01/2019,500,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,15/01/2019,498,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Tell Abiad,SYP,15/01/2019,499,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Tartous,SYP,15/01/2019,499,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Jablah,SYP,15/01/2019,498,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Lattakia,SYP,15/01/2019,504,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Hama,SYP,15/01/2019,511,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Masyaf,SYP,15/01/2019,510,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,15/01/2019,508,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Moghambo,SYP,15/01/2019,508,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Al Mayadin,SYP,15/01/2019,498,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Idleb,SYP,15/01/2019,498,Field Monitors/Gazientap Sub Office
Parallel,Syrian Arab Republic,At-Tall,SYP,15/01/2019,500,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Bennsh,SYP,15/01/2019,499,Field Monitors/Gazientap Sub Office
Parallel,Syrian Arab Republic,Rural Safita,SYP,15/01/2019,499,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Ekrema,SYP,15/01/2019,510,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Mzeireb,SYP,15/01/2019,490,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,15/01/2019,503,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Rafid,SYP,15/01/2019,500,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Shahba,SYP,15/01/2019,496,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Shrebishat,SYP,15/01/2019,499,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,As-Sweida,SYP,15/01/2019,496,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Qaryatein,SYP,15/01/2019,508,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Inshaat,SYP,15/01/2019,513,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,A'zaz,SYP,15/01/2019,498,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Nubul,SYP,15/01/2019,503,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,15/01/2019,513,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Afrin,SYP,15/01/2019,503,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Afrin,SYP,15/02/2019,514,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,15/02/2019,520,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Nubul,SYP,15/02/2019,518,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,A'zaz,SYP,15/02/2019,522,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Inshaat,SYP,15/02/2019,520,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Qaryatein,SYP,15/02/2019,520,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,As-Sweida,SYP,15/02/2019,524,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Shrebishat,SYP,15/02/2019,513,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Shahba,SYP,15/02/2019,525,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Rafid,SYP,15/02/2019,535,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,15/02/2019,533,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Mzeireb,SYP,15/02/2019,512,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Rural Safita,SYP,15/02/2019,518,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Ekrema,SYP,15/02/2019,520,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Bennsh,SYP,15/02/2019,510,Field Monitors/Gazientap Sub Office
Parallel,Syrian Arab Republic,At-Tall,SYP,15/02/2019,518,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Idleb,SYP,15/02/2019,510,Field Monitors/Gazientap Sub Office
Parallel,Syrian Arab Republic,Al Mayadin,SYP,15/02/2019,519,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Moghambo,SYP,15/02/2019,519,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,15/02/2019,519,Field Monitors/Aleppo Sub Office
Parallel,Syrian Arab Republic,Masyaf,SYP,15/02/2019,520,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Hama,SYP,15/02/2019,520,Field Monitors/Homs Sub Office
Parallel,Syrian Arab Republic,Lattakia,SYP,15/02/2019,515,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Jablah,SYP,15/02/2019,510,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Tartous,SYP,15/02/2019,518,Field Monitors/Tartous Sub Offices
Parallel,Syrian Arab Republic,Tell Abiad,SYP,15/02/2019,519,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,15/02/2019,515,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Quamishli,SYP,15/02/2019,519,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Dar'a,SYP,15/02/2019,521,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,15/02/2019,519,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,15/02/2019,520,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,15/02/2019,514,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Sayda,SYP,15/02/2019,538,Third Party Monitors
Parallel,Syrian Arab Republic,Sayda,SYP,15/03/2019,527.5,Third Party Monitors
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,15/03/2019,532,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Qudsiya,SYP,15/03/2019,532,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,15/03/2019,527.8333,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,15/03/2019,528,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Dar'a,SYP,15/03/2019,527.5,Field Monitors/Thrid Party Monitor (TPM)
Parallel,Syrian Arab Republic,Quamishli,SYP,15/03/2019,528.1667,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,15/03/2019,526,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Tell Abiad,SYP,15/03/2019,528.1667,Field Monitors/Qamishly Sub Office
Parallel,Syrian Arab Republic,Tartous,SYP,15/03/2019,532.5,Field Monitors/Tartous Sub Offices
