,Commodity,Price Date,Price
20426,"Fuel (diesel, transport, parallel market)",2024-01-15,11684.21054
20427,"Fuel (diesel, transport, parallel market)",2024-02-15,12362.069065
20428,"Fuel (diesel, transport, parallel market)",2024-03-15,12725.806473
20429,"Fuel (diesel, transport, parallel market)",2024-04-15,13233.333348
20430,"Fuel (diesel, transport, parallel market)",2024-05-15,14000.0
20431,"Fuel (diesel, transport, parallel market)",2024-06-15,15233.333348
20432,"Fuel (diesel, transport, parallel market)",2024-07-15,15096.774106
20433,"Fuel (diesel, transport, parallel market)",2024-08-15,15129.03217
20434,"Fuel (diesel, transport, parallel market)",2024-09-15,14833.333255
20435,"Fuel (diesel, transport, parallel market)",2024-10-15,17209.677616
20436,"Fuel (diesel, transport, parallel market)",2024-11-15,15749.999824
20437,"Fuel (diesel, transport, parallel market)",2024-12-15,19300.000186
20438,"Fuel (diesel, transport, parallel market)",2025-01-15,12673.077052
20439,"Fuel (diesel, transport, parallel market)",2025-02-15,12000.0
20440,"Fuel (diesel, transport, parallel market)",2025-03-15,17944.0313
20441,"Fuel (diesel, transport, parallel market)",2025-04-15,18239.6406
20442,"Fuel (diesel, transport, parallel market)",2025-05-15,18545.3906
20443,"Fuel (diesel, transport, parallel market)",2025-06-15,18854.9453
20444,Fuel (diesel),2023-01-15,700.0
20445,Fuel (diesel),2023-02-15,700.0
20446,Fuel (diesel),2023-03-15,700.0
20447,Fuel (diesel),2023-04-15,700.0
20448,Fuel (diesel),2023-05-15,700.0
20449,Fuel (diesel),2023-06-15,700.0
20450,Fuel (diesel),2023-07-15,700.0
20451,Fuel (diesel),2023-08-15,916.66654
20452,Fuel (diesel),2023-09-15,2000.0
20453,Fuel (diesel),2023-10-15,2000.0
20454,Fuel (diesel),2023-11-15,2116.666701
20455,Fuel (diesel),2023-12-15,2022.580647
20456,Fuel (diesel),2024-01-15,4468.421247
20457,Fuel (diesel),2024-02-15,2024.137937
20458,Fuel (diesel),2024-03-15,2000.0
20459,Fuel (diesel),2024-04-15,2000.0
20460,Fuel (diesel),2024-05-15,2000.0
20461,Fuel (diesel),2024-06-15,2000.0
20462,Fuel (diesel),2024-07-15,2000.0
20463,Fuel (diesel),2024-08-15,2000.0
20464,Fuel (diesel),2024-09-15,2000.0
20465,Fuel (diesel),2024-10-15,4419.355232
20466,Fuel (diesel),2024-11-15,5000.0
20467,Fuel (diesel),2024-12-15,5000.0
20468,Fuel (diesel),2025-01-15,15500.0
20469,Fuel (diesel),2025-02-15,15500.0
20470,Fuel (diesel),2025-03-15,5270.6724
20471,Fuel (diesel),2025-04-15,5344.7329
20472,Fuel (diesel),2025-05-15,5418.7456
20473,Fuel (diesel),2025-06-15,5492.7505
20533,Oil,2023-01-15,18500.0
20534,Oil,2023-02-15,19166.666666
20535,Oil,2023-03-15,17544.692316
20536,Oil,2023-04-15,17500.0
20537,Oil,2023-06-15,14720.512837
20538,Oil,2023-07-15,16860.215024
20539,Oil,2023-08-15,24634.290419
20540,Oil,2023-09-15,26711.16683
20541,Oil,2023-10-15,25333.0
20542,Oil,2023-11-15,24000.0
20543,Oil,2023-12-15,24451.838753
20544,Oil,2024-01-15,26127.341865
20545,Oil,2024-02-15,27494.34471
20546,Oil,2024-03-15,24822.612724
20547,Oil,2024-04-15,24188.890568
20548,Oil,2024-05-15,24381.721924
20549,Oil,2024-06-15,24466.667619
20550,Oil,2024-07-15,24043.010359
20551,Oil,2024-08-15,23693.548008
20552,Oil,2024-09-15,24661.108632
20553,Oil,2024-10-15,27397.848321
20554,Oil,2024-11-15,26966.667589
20555,Oil,2024-12-15,28311.111509
20556,Oil,2025-01-15,22294.872364
20557,Oil,2025-02-15,24000.0
20558,Oil,2025-03-15,31764.4336
20559,Oil,2025-04-15,29165.498
20560,Oil,2025-05-15,28708.166
20561,Oil,2025-06-15,29458.1875
20562,"Fuel (diesel, heating, parallel market)",2023-01-15,3250.0
20563,"Fuel (diesel, heating, parallel market)",2023-02-15,4000.0
20564,"Fuel (diesel, heating, parallel market)",2023-03-15,3370.967659
20565,"Fuel (diesel, heating, parallel market)",2023-04-15,3250.0
20566,"Fuel (diesel, heating, parallel market)",2023-05-15,2750.0
20567,"Fuel (diesel, heating, parallel market)",2023-06-15,2750.0
20568,"Fuel (diesel, heating, parallel market)",2023-07-15,2290.322544
20569,"Fuel (diesel, heating, parallel market)",2023-08-15,2500.0
20570,"Fuel (diesel, heating, parallel market)",2023-09-15,6550.000315
20571,"Fuel (diesel, heating, parallel market)",2023-10-15,4919.354776
20572,"Fuel (diesel, heating, parallel market)",2023-11-15,6054.348097
20573,"Fuel (diesel, heating, parallel market)",2023-12-15,6790.322657
20574,"Fuel (diesel, heating, parallel market)",2024-01-15,7868.421081
20575,"Fuel (diesel, heating, parallel market)",2024-02-15,7427.586186
20576,"Fuel (diesel, heating, parallel market)",2024-03-15,7048.387053
20577,"Fuel (diesel, heating, parallel market)",2024-04-15,6616.666674
20578,"Fuel (diesel, heating, parallel market)",2024-05-15,6500.0
20579,"Fuel (diesel, heating, parallel market)",2024-06-15,6383.333325
20580,"Fuel (diesel, heating, parallel market)",2024-07-15,6112.903236
20581,"Fuel (diesel, heating, parallel market)",2024-08-15,6193.548255
20582,"Fuel (diesel, heating, parallel market)",2024-09-15,7483.333348
20583,"Fuel (diesel, heating, parallel market)",2024-10-15,7500.0
20584,"Fuel (diesel, heating, parallel market)",2024-11-15,7336.666617
20585,"Fuel (diesel, heating, parallel market)",2024-12-15,8931.818246
20586,"Fuel (diesel, heating, parallel market)",2025-01-15,7038.461642
20587,"Fuel (diesel, heating, parallel market)",2025-02-15,6500.0
20588,"Fuel (diesel, heating, parallel market)",2025-03-15,6769.1841
20589,"Fuel (diesel, heating, parallel market)",2025-04-15,6535.9512
20590,"Fuel (diesel, heating, parallel market)",2025-05-15,6323.7832
20591,"Fuel (diesel, heating, parallel market)",2025-06-15,6130.7773
20592,"Fuel (diesel, transport, parallel market)",2023-01-15,2700.0
20593,"Fuel (diesel, transport, parallel market)",2023-02-15,2345.833336
20594,"Fuel (diesel, transport, parallel market)",2023-03-15,2332.161306
20595,"Fuel (diesel, transport, parallel market)",2023-04-15,2367.0
20596,"Fuel (diesel, transport, parallel market)",2023-06-15,2103.846157
20597,"Fuel (diesel, transport, parallel market)",2023-07-15,2111.817218
20598,"Fuel (diesel, transport, parallel market)",2023-08-15,2814.032241
20599,"Fuel (diesel, transport, parallel market)",2023-09-15,3747.34764
20600,"Fuel (diesel, transport, parallel market)",2023-10-15,4500.0
20601,"Fuel (diesel, transport, parallel market)",2023-11-15,6388.888975
20602,"Fuel (diesel, transport, parallel market)",2023-12-15,7016.12913
20603,"Fuel (diesel, transport, parallel market)",2024-01-15,8368.421081
20604,"Fuel (diesel, transport, parallel market)",2024-02-15,8000.0
20605,"Fuel (diesel, transport, parallel market)",2024-03-15,7435.483816
20606,"Fuel (diesel, transport, parallel market)",2024-04-15,7000.0
20607,"Fuel (diesel, transport, parallel market)",2024-05-15,7000.0
20608,"Fuel (diesel, transport, parallel market)",2024-06-15,7000.0
20609,"Fuel (diesel, transport, parallel market)",2024-07-15,7000.0
20610,"Fuel (diesel, transport, parallel market)",2024-08-15,7096.774127
20611,"Fuel (diesel, transport, parallel market)",2024-09-15,7983.333348
20612,"Fuel (diesel, transport, parallel market)",2024-10-15,8000.0
20613,"Fuel (diesel, transport, parallel market)",2024-11-15,7766.666596
20614,"Fuel (diesel, transport, parallel market)",2024-12-15,9431.818246
20615,"Fuel (diesel, transport, parallel market)",2025-01-15,8134.615679
20616,"Fuel (diesel, transport, parallel market)",2025-02-15,6600.0
20617,"Fuel (diesel, transport, parallel market)",2025-03-15,8822.3057
20618,"Fuel (diesel, transport, parallel market)",2025-04-15,9001.5615
20619,"Fuel (diesel, transport, parallel market)",2025-05-15,9181.1953
20620,"Fuel (diesel, transport, parallel market)",2025-06-15,9360.9922
20621,Fuel (diesel),2023-01-15,700.0
20622,Fuel (diesel),2023-02-15,700.0
20623,Fuel (diesel),2023-03-15,700.0
20624,Fuel (diesel),2023-04-15,700.0
20625,Fuel (diesel),2023-05-15,700.0
20626,Fuel (diesel),2023-06-15,743.333338
20627,Fuel (diesel),2023-07-15,750.0
20628,Fuel (diesel),2023-08-15,1322.916697
20629,Fuel (diesel),2023-09-15,2000.0
20630,Fuel (diesel),2023-10-15,2029.032254
20631,Fuel (diesel),2023-11-15,2069.565205
20632,Fuel (diesel),2023-12-15,2100.0
20633,Fuel (diesel),2024-01-15,2100.0
20634,Fuel (diesel),2024-02-15,2100.0
20635,Fuel (diesel),2024-03-15,2100.0
20636,Fuel (diesel),2024-04-15,2100.0
20637,Fuel (diesel),2024-05-15,2100.0
20638,Fuel (diesel),2024-06-15,2100.0
20639,Fuel (diesel),2024-07-15,2100.0
20640,Fuel (diesel),2024-08-15,2100.0
20641,Fuel (diesel),2024-09-15,2100.0
20642,Fuel (diesel),2024-10-15,4350.000437
20643,Fuel (diesel),2024-11-15,5100.0
20644,Fuel (diesel),2024-12-15,5100.0
20645,Fuel (diesel),2025-01-15,5156.5249
20646,Fuel (diesel),2025-02-15,5222.958
20647,Fuel (diesel),2025-03-15,5270.5811
20648,Fuel (diesel),2025-04-15,5306.3398
20649,Fuel (diesel),2025-05-15,5342.5352
20650,Fuel (diesel),2025-06-15,5379.6431
20710,Oil,2023-01-15,12000.0
20711,Oil,2023-02-15,12124.99989
20712,Oil,2023-03-15,12811.677358
20713,Oil,2023-04-15,13000.0
20714,Oil,2023-06-15,12249.999899
20715,Oil,2023-07-15,13607.526827
20716,Oil,2023-08-15,18317.161414
20717,Oil,2023-09-15,21499.956673
20718,Oil,2023-10-15,22000.0
20719,Oil,2023-11-15,20111.111839
20720,Oil,2023-12-15,19935.483606
20721,Oil,2024-01-15,20087.447349
20722,Oil,2024-02-15,20333.0
20723,Oil,2024-03-15,19241.90312
20724,Oil,2024-04-15,19033.331891
20725,Oil,2024-05-15,20258.063524
20726,Oil,2024-06-15,21477.777098
20727,Oil,2024-07-15,21768.81909
20728,Oil,2024-08-15,21591.396749
20729,Oil,2024-09-15,22788.890374
20730,Oil,2024-10-15,22638.887099
20731,Oil,2024-11-15,24266.667379
20732,Oil,2024-12-15,24560.607267
20733,Oil,2025-01-15,20269.230821
20734,Oil,2025-02-15,20000.0
20735,Oil,2025-03-15,23285.2324
20736,Oil,2025-04-15,23394.8008
20737,Oil,2025-05-15,23532.1992
20738,Oil,2025-06-15,23684.5039
20739,"Fuel (diesel, heating, parallel market)",2023-01-15,11000.0
20740,"Fuel (diesel, heating, parallel market)",2023-02-15,11000.0
20741,"Fuel (diesel, heating, parallel market)",2023-03-15,8903.225533
20742,"Fuel (diesel, heating, parallel market)",2023-04-15,8500.0
20743,"Fuel (diesel, heating, parallel market)",2023-05-15,7500.0
20744,"Fuel (diesel, heating, parallel market)",2023-06-15,7500.0
20745,"Fuel (diesel, heating, parallel market)",2023-07-15,7661.290176
20746,"Fuel (diesel, heating, parallel market)",2023-08-15,12500.0
20747,"Fuel (diesel, heating, parallel market)",2023-09-15,15200.00021
20748,"Fuel (diesel, heating, parallel market)",2023-10-15,15500.0
20749,"Fuel (diesel, heating, parallel market)",2023-11-15,13983.333345
20750,"Fuel (diesel, heating, parallel market)",2023-12-15,13354.83884
20751,"Fuel (diesel, heating, parallel market)",2024-01-15,14447.368377
20752,"Fuel (diesel, heating, parallel market)",2024-02-15,15000.0
20753,"Fuel (diesel, heating, parallel market)",2024-03-15,14096.774106
20754,"Fuel (diesel, heating, parallel market)",2024-04-15,13700.000046
20755,"Fuel (diesel, heating, parallel market)",2024-05-15,13612.903262
20756,"Fuel (diesel, heating, parallel market)",2024-06-15,13416.666627
20757,"Fuel (diesel, heating, parallel market)",2024-07-15,13725.806473
20758,"Fuel (diesel, heating, parallel market)",2024-08-15,13500.0
20759,"Fuel (diesel, heating, parallel market)",2024-09-15,13399.999976
20760,"Fuel (diesel, heating, parallel market)",2024-10-15,17822.581104
20761,"Fuel (diesel, heating, parallel market)",2024-11-15,19066.666386
20762,"Fuel (diesel, heating, parallel market)",2024-12-15,18727.272669
20763,"Fuel (diesel, heating, parallel market)",2025-01-15,12596.153768
20764,"Fuel (diesel, heating, parallel market)",2025-02-15,13000.0
20765,"Fuel (diesel, heating, parallel market)",2025-03-15,16054.2764
20766,"Fuel (diesel, heating, parallel market)",2025-04-15,19846.543
20767,"Fuel (diesel, heating, parallel market)",2025-05-15,16890.4453
20768,"Fuel (diesel, heating, parallel market)",2025-06-15,17862.3301
20769,"Fuel (diesel, transport, parallel market)",2023-01-15,11166.6666
20770,"Fuel (diesel, transport, parallel market)",2023-02-15,10507.246431
20771,"Fuel (diesel, transport, parallel market)",2023-03-15,9257.967717
20772,"Fuel (diesel, transport, parallel market)",2023-04-15,8667.0
20773,"Fuel (diesel, transport, parallel market)",2023-06-15,7256.410271
20774,"Fuel (diesel, transport, parallel market)",2023-07-15,7107.537629
20775,"Fuel (diesel, transport, parallel market)",2023-08-15,10284.935253
20776,"Fuel (diesel, transport, parallel market)",2023-09-15,16355.63324
20777,"Fuel (diesel, transport, parallel market)",2023-10-15,17000.0
20778,"Fuel (diesel, transport, parallel market)",2023-11-15,16680.000268
20779,"Fuel (diesel, transport, parallel market)",2023-12-15,16129.032367
20780,"Fuel (diesel, transport, parallel market)",2024-01-15,15789.473509
20781,"Fuel (diesel, transport, parallel market)",2024-02-15,17000.0
20782,"Fuel (diesel, transport, parallel market)",2024-03-15,16000.0
20783,"Fuel (diesel, transport, parallel market)",2024-04-15,15400.000093
20784,"Fuel (diesel, transport, parallel market)",2024-05-15,14387.096737
20785,"Fuel (diesel, transport, parallel market)",2024-06-15,14533.333302
20786,"Fuel (diesel, transport, parallel market)",2024-07-15,14112.903236
20787,"Fuel (diesel, transport, parallel market)",2024-08-15,14000.0
20788,"Fuel (diesel, transport, parallel market)",2024-09-15,14299.999953
20789,"Fuel (diesel, transport, parallel market)",2024-10-15,20290.323061
20790,"Fuel (diesel, transport, parallel market)",2024-11-15,21866.666526
20791,"Fuel (diesel, transport, parallel market)",2024-12-15,22000.0
20792,"Fuel (diesel, transport, parallel market)",2025-01-15,13269.230821
20793,"Fuel (diesel, transport, parallel market)",2025-02-15,13000.0
20794,"Fuel (diesel, transport, parallel market)",2025-03-15,22356.0215
20795,"Fuel (diesel, transport, parallel market)",2025-04-15,22970.1426
20796,"Fuel (diesel, transport, parallel market)",2025-05-15,23492.584
20797,"Fuel (diesel, transport, parallel market)",2025-06-15,23867.8184
20798,Fuel (diesel),2023-01-15,700.0
20799,Fuel (diesel),2023-02-15,700.0
20800,Fuel (diesel),2023-03-15,700.0
20801,Fuel (diesel),2023-04-15,700.0
20802,Fuel (diesel),2023-05-15,700.0
20803,Fuel (diesel),2023-06-15,700.0
20804,Fuel (diesel),2023-07-15,700.0
20805,Fuel (diesel),2023-08-15,916.66654
20806,Fuel (diesel),2023-09-15,2000.0
20807,Fuel (diesel),2023-10-15,2000.0
20808,Fuel (diesel),2023-11-15,2083.333345
20809,Fuel (diesel),2023-12-15,2167.741942
20810,Fuel (diesel),2024-01-15,4557.894922
20811,Fuel (diesel),2024-02-15,2200.0
20812,Fuel (diesel),2024-03-15,2200.0
20813,Fuel (diesel),2024-04-15,2200.0
20814,Fuel (diesel),2024-05-15,2200.0
20815,Fuel (diesel),2024-06-15,2200.0
20816,Fuel (diesel),2024-07-15,2200.0
20817,Fuel (diesel),2024-08-15,2200.0
20818,Fuel (diesel),2024-09-15,2200.0
20819,Fuel (diesel),2024-10-15,4458.064883
20820,Fuel (diesel),2024-11-15,5000.0
20821,Fuel (diesel),2024-12-15,8659.091075
20822,Fuel (diesel),2025-01-15,14269.230821
20823,Fuel (diesel),2025-02-15,14000.0
20824,Fuel (diesel),2025-03-15,2701.1982
20825,Fuel (diesel),2025-04-15,2799.4583
20826,Fuel (diesel),2025-05-15,2851.45
20827,Fuel (diesel),2025-06-15,18323.7285
20887,Oil,2023-01-15,18100.0
20888,Oil,2023-02-15,19066.666694
20889,Oil,2023-03-15,18962.344068
20890,Oil,2023-04-15,19167.0
20891,Oil,2023-06-15,17692.307772
20892,Oil,2023-07-15,17075.257836
20893,Oil,2023-08-15,25526.741653
20894,Oil,2023-09-15,28645.633527
20895,Oil,2023-10-15,26500.0
20896,Oil,2023-11-15,23613.330044
20897,Oil,2023-12-15,24537.709471
20898,Oil,2024-01-15,25666.544289
20899,Oil,2024-02-15,27701.06902
20900,Oil,2024-03-15,25795.999883
20901,Oil,2024-04-15,24277.777974
20902,Oil,2024-05-15,25172.043657
20903,Oil,2024-06-15,24299.997619
20904,Oil,2024-07-15,24021.506582
20905,Oil,2024-08-15,24838.708894
20906,Oil,2024-09-15,25116.667263
20907,Oil,2024-10-15,27661.290191
20908,Oil,2024-11-15,27572.224221
20909,Oil,2024-12-15,28734.84873
20910,Oil,2025-01-15,20371.795648
20911,Oil,2025-02-15,21000.0
20912,Oil,2025-03-15,32792.8438
20913,Oil,2025-04-15,31335.291
20914,Oil,2025-05-15,30645.1094
20915,Oil,2025-06-15,30947.7285
20916,"Fuel (diesel, heating, parallel market)",2023-01-15,1800.0
20917,"Fuel (diesel, heating, parallel market)",2023-02-15,1800.0
20918,"Fuel (diesel, heating, parallel market)",2023-03-15,1800.0
20919,"Fuel (diesel, heating, parallel market)",2023-04-15,1800.0
20920,"Fuel (diesel, heating, parallel market)",2023-05-15,2000.0
20921,"Fuel (diesel, heating, parallel market)",2023-06-15,2000.0
20922,"Fuel (diesel, heating, parallel market)",2023-07-15,2490.322589
20923,"Fuel (diesel, heating, parallel market)",2023-08-15,3200.0
20924,"Fuel (diesel, heating, parallel market)",2023-09-15,3920.000056
20925,"Fuel (diesel, heating, parallel market)",2023-10-15,4967.741964
20926,"Fuel (diesel, heating, parallel market)",2023-11-15,4456.521613
20927,"Fuel (diesel, heating, parallel market)",2023-12-15,5629.032367
20928,"Fuel (diesel, heating, parallel market)",2024-01-15,7184.21054
20929,"Fuel (diesel, heating, parallel market)",2024-02-15,6379.310311
20930,"Fuel (diesel, heating, parallel market)",2024-03-15,6000.0
20931,"Fuel (diesel, heating, parallel market)",2024-04-15,6000.0
20932,"Fuel (diesel, heating, parallel market)",2024-05-15,4462.90281
20933,"Fuel (diesel, heating, parallel market)",2024-06-15,5500.0
20934,"Fuel (diesel, heating, parallel market)",2024-07-15,5500.0
20935,"Fuel (diesel, heating, parallel market)",2024-08-15,5500.0
20936,"Fuel (diesel, heating, parallel market)",2024-09-15,5750.0
20937,"Fuel (diesel, heating, parallel market)",2024-10-15,6000.0
20938,"Fuel (diesel, heating, parallel market)",2024-11-15,6783.333368
20939,"Fuel (diesel, heating, parallel market)",2024-12-15,10181.818326
20940,"Fuel (diesel, heating, parallel market)",2025-01-15,8076.923284
20941,"Fuel (diesel, heating, parallel market)",2025-02-15,7000.0
20942,"Fuel (diesel, heating, parallel market)",2025-03-15,8221.8955
20943,"Fuel (diesel, heating, parallel market)",2025-04-15,8476.9941
20944,"Fuel (diesel, heating, parallel market)",2025-05-15,8725.7266
20945,"Fuel (diesel, heating, parallel market)",2025-06-15,8971.3623
20946,"Fuel (diesel, transport, parallel market)",2023-01-15,1800.0
20947,"Fuel (diesel, transport, parallel market)",2023-02-15,2000.0
